코드_ID,대분류코드,중분류코드,코드명,코드설명,사용여부,등록일,수정일
983016,983,16,교육 서비스업,교육 서비스업,Y,2017-03-27,2017-03-27
983017,983,17,보건업 및 사회복지 서비스업,보건업 및 사회복지 서비스업,Y,2017-03-27,2017-03-27
983018,983,18,"예술, 스포츠 및 여가관련 서비스업","예술, 스포츠 및 여가관련 서비스업",Y,2017-03-27,2017-03-27
983019,983,19,"협회 및 단체, 수리 및 기타 개인 서비스업","협회 및 단체, 수리 및 기타 개인 서비스업",Y,2017-03-27,2017-03-27
983020,983,20,가구 내 고용활동 및 달리 분류되지 않은 자가 소비 생산활동,가구 내 고용활동 및 달리 분류되지 않은 자가 소비 생산활동,Y,2017-03-27,2017-03-27
983015,983,15,"공공 행정, 국방 및 사회보장 행정","공공 행정, 국방 및 사회보장 행정",Y,2017-03-27,2017-03-27
95403,954,3,"후베이성외입국자(중국,홍콩,마카오)","후베이성외입국자(중국,홍콩,마카오)",Y,2020-02-04,2020-02-18
955000,955,0,격리장소,코로나 바이러스 격리장소,Y,2020-02-04,2020-02-04
95501,955,1,자가격리(보건소 통지),자가격리,Y,2020-02-04,2020-04-20
95502,955,2,입원격리(확진자),입원격리,Y,2020-02-04,2020-04-20
95503,955,3,업무배제(기침 및 발열),업무배제,Y,2020-02-05,2020-04-20
W13000,W13,0,사고발생시간대,사고발생시간대,Y,2020-02-13,2020-02-13
W1301,W13,1,활동전,활동전,Y,2020-02-13,2020-02-13
W1302,W13,2,활동중,활동중,Y,2020-02-13,2020-02-13
W14000,W14,0,사고발생장소1,사고발생장소1,Y,2020-02-13,2020-02-13
W1401,W14,1,활동교육장소,활동교육장소,Y,2020-02-13,2020-02-13
W1402,W14,2,출퇴근이동장소,출퇴근이동장소,Y,2020-02-13,2020-02-13
W1403,W14,3,기타,기타,Y,2020-02-13,2020-02-13
W15000,W15,0,사고발생장소2,사고발생장소2,Y,2020-02-13,2020-02-13
W1501,W15,1,실내,실내,Y,2020-02-13,2020-02-13
W1502,W15,2,실외,실외,Y,2020-02-13,2020-02-13
W16000,W16,0,사고발생형태1,사고발생형태1,Y,2020-02-13,2020-02-13
W1601,W16,1,교통사고(본인실수),교통사고(본인실수),Y,2020-02-13,2020-02-13
W1602,W16,2,교통사고(타인실수),교통사고(타인실수),Y,2020-02-13,2020-02-13
W1603,W16,3,자연재해,자연재해,Y,2020-02-13,2020-02-13
W1604,W16,4,본인실수,본인실수,Y,2020-02-13,2020-02-13
W1605,W16,5,타인실수,타인실수,Y,2020-02-13,2020-02-13
W17000,W17,0,사고발생형태2,사고발생형태2,Y,2020-02-13,2020-02-13
W1701,W17,1,넘어짐,넘어짐,Y,2020-02-13,2020-02-13
W1702,W17,2,찢어짐,찢어짐,Y,2020-02-13,2020-02-13
W1703,W17,3,떨어짐,떨어짐,Y,2020-02-13,2020-02-13
W1704,W17,4,깔림,깔림,Y,2020-02-13,2020-02-13
W1705,W17,5,부딪힘,부딪힘,Y,2020-02-13,2020-02-13
W1706,W17,6,맞음,맞음,Y,2020-02-13,2020-02-13
W1707,W17,7,끼임,끼임,Y,2020-02-13,2020-02-13
W1708,W17,8,무너짐,무너짐,Y,2020-02-13,2020-02-13
W1709,W17,9,물림,물림,Y,2020-02-13,2020-02-13
W18000,W18,0,사고결과,사고결과,Y,2020-02-13,2020-02-13
W1801,W18,1,골절,골절,Y,2020-02-13,2020-02-13
W1802,W18,2,사망,사망,Y,2020-02-13,2020-02-13
W1803,W18,3,찰과상,찰과상,Y,2020-02-13,2020-02-13
W1804,W18,4,타박상,타박상,Y,2020-02-13,2020-02-13
W1805,W18,5,인대손상,인대손상,Y,2020-02-13,2020-02-13
W1806,W18,6,화상,화상,Y,2020-02-13,2020-02-13
W1807,W18,7,염좌,염좌,Y,2020-02-13,2020-02-13
W1808,W18,8,열상,열상,Y,2020-02-13,2020-02-13
W1809,W18,9,자상,자상,Y,2020-02-13,2020-02-13
W1810,W18,10,절상,절상,Y,2020-02-13,2020-02-13
303001,303,1,재능- 소양교육,,Y,2018-03-21,2018-03-21
60092,60,92,산림조합,산림조합,Y,2018-04-17,2018-04-17
E07502,E07,502,사회적경제활성화,,Y,2018-06-09,2018-06-09
P01003,P01,3,lsclsc68,,N,2017-12-14,2017-12-14
EFL000,EFL,0,재능현장평가조치코드,,Y,2018-11-14,2018-11-14
EFL001,EFL,1,기관경고,기관경고,Y,2018-11-14,2018-11-14
EFL002,EFL,2,기관주의,기관주의,Y,2018-11-14,2018-11-14
EFL003,EFL,3,행정적시정,행정적시정,Y,2018-11-14,2018-11-14
EFL004,EFL,4,이상없음,이상없음,Y,2018-11-14,2018-11-14
E15000,E15,0,교육사용자유형(2019년까지만 사용),교육지원 사용자의 유형을 관리한다.,Y,2018-12-14,2018-12-14
E15001,E15,1,전담인력,,Y,2018-12-14,2018-12-14
E15002,E15,2,기관실무자(당해년도신규입사자),,Y,2018-12-14,2018-12-14
E15003,E15,3,그외종사자(2년차이상),,Y,2018-12-14,2018-12-14
982000,982,0,최저임금준여부수코드,최저임금준수여부를 관리한다.,Y,2018-12-14,2018-12-14
982001,982,1,Y,최저임금 준수,Y,2018-12-14,2018-12-14
982002,982,2,N,최저임금 미준수,Y,2018-12-14,2018-12-14
W04,W04,0,성별구분코드,성별구분코드,Y,2019-01-12,2019-01-12
W0401,W04,1,무관,,Y,2019-01-12,2019-01-12
W0402,W04,2,남,,Y,2019-01-12,2019-01-12
W0403,W04,3,여,,Y,2019-01-12,2019-01-12
MS,MS,0,취업상태코드,취업상태코드,Y,2019-01-12,2019-01-12
MS01,MS,1,희망,,Y,2019-01-12,2019-01-12
MS02,MS,2,알선,,Y,2019-01-12,2019-01-12
MS03,MS,3,취업,,Y,2019-01-12,2019-01-12
MS04,MS,4,퇴사,,Y,2019-01-12,2019-01-12
MS05,MS,5,재희망,,Y,2019-01-12,2019-01-12
W50,W50,0,희망근무유형코드,희망근무유형코드,Y,2019-01-12,2019-01-12
W5001,W50,1,주5일,,Y,2019-01-12,2019-01-12
W5002,W50,2,주3~5일,,Y,2019-01-12,2019-01-12
W5003,W50,3,주3일미만,,Y,2019-01-12,2019-01-12
W51,W51,0,희망고용유형코드,희망고용유형코드,Y,2019-01-12,2019-01-12
W5101,W51,1,상용직,,Y,2019-01-12,2019-01-12
W5102,W51,2,계약직,,Y,2019-01-12,2019-01-12
W5103,W51,3,시간제,,Y,2019-01-12,2019-01-12
W5104,W51,4,관계없음,,Y,2019-01-12,2019-01-12
W01,W01,0,고용유형코드내용,고용유형코드내용,Y,2019-01-12,2019-01-12
W0101,W01,1,정규직,,Y,2019-01-12,2019-01-12
W0102,W01,2,계약직,,Y,2019-01-12,2019-01-12
W0103,W01,3,시간제일자리,,Y,2019-01-12,2019-01-12
W0104,W01,4,일당직,,Y,2019-01-12,2019-01-12
W0105,W01,5,기타,,Y,2019-01-12,2019-01-12
W02,W02,0,급여조건코드,급여조건코드,Y,2019-01-12,2019-01-12
W0201,W02,1,연봉,,Y,2019-01-12,2019-01-12
W0202,W02,2,월급,,Y,2019-01-12,2019-01-12
W0203,W02,3,주간,,Y,2019-01-12,2019-01-12
W0204,W02,4,시급,,Y,2019-01-12,2019-01-12
W03,W03,0,직종코드내용,직종코드내용,Y,2019-01-12,2019-01-12
W0301,W03,1,무관,,Y,2019-01-12,2019-01-12
W0302,W03,2,신입,,Y,2019-01-12,2019-01-12
W0303,W03,3,경력,,Y,2019-01-12,2019-01-12
W05,W05,0,마지막학력코드,마지막학력코드,Y,2019-01-12,2019-01-12
W0501,W05,1,무관,,Y,2019-01-12,2019-01-12
W0502,W05,2,중졸이하,,Y,2019-01-12,2019-01-12
W0503,W05,3,고졸,,Y,2019-01-12,2019-01-12
W0504,W05,4,대졸이상,,Y,2019-01-12,2019-01-12
W08,W08,0,접수방법코드내용,접수방법코드내용,Y,2019-01-12,2019-01-12
W0801,W08,1,간편이력서시스템,,Y,2019-01-12,2019-01-12
W0802,W08,2,이메일,,Y,2019-01-12,2019-01-12
W0803,W08,3,팩스,,Y,2019-01-12,2019-01-12
W0804,W08,4,방문,,Y,2019-01-12,2019-01-12
W35,W35,0,업종코드,업종코드,Y,2019-01-12,2019-01-12
W3501,W35,1,1차산업 (농업·임업·어업·광업),,Y,2019-01-12,2019-01-12
W3502,W35,2,건설·토목,,Y,2019-01-12,2019-01-12
W3503,W35,3,공공 (의약·보건·사회복지),,Y,2019-01-12,2019-01-12
W3504,W35,4,공공 (정부·비영리단체),,Y,2019-01-12,2019-01-12
W3505,W35,5,금융업 (보험·단자·종금),,Y,2019-01-12,2019-01-12
W3506,W35,6,금융업 (은행),,Y,2019-01-12,2019-01-12
W3507,W35,7,금융업 (증권·투신·선물),,Y,2019-01-12,2019-01-12
W3508,W35,8,방송·언론·광고,,Y,2019-01-12,2019-01-12
W3509,W35,9,부동산·주택·건축,,Y,2019-01-12,2019-01-12
W3510,W35,10,사회기반시설 (전기·가스·수도·에너지),,Y,2019-01-12,2019-01-12
W3511,W35,11,서비스업 (교육·연구 및 개발),,Y,2019-01-12,2019-01-12
W3512,W35,12,서비스업 (용역·인력알선),,Y,2019-01-12,2019-01-12
W3513,W35,13,서비스업 (음식·숙박·여행),,Y,2019-01-12,2019-01-12
W3514,W35,14,서비스업 (통신·운송·운수),,Y,2019-01-12,2019-01-12
W3515,W35,15,서비스업 기타 (문화·스포츠·엔터테인먼트),,Y,2019-01-12,2019-01-12
W3516,W35,16,서비스업 전문 (법률·회계),,Y,2019-01-12,2019-01-12
W3517,W35,17,유통·무역·도소매업,,Y,2019-01-12,2019-01-12
W3518,W35,18,제조업 (가죽·가방·신발),,Y,2019-01-12,2019-01-12
W3519,W35,19,제조업 (고무·플라스틱),,Y,2019-01-12,2019-01-12
W3520,W35,20,제조업 (기계·조선·자동차),,Y,2019-01-12,2019-01-12
W3521,W35,21,제조업 (목재·펄프·종이),,Y,2019-01-12,2019-01-12
W3522,W35,22,제조업 (석유·화학·고무),,Y,2019-01-12,2019-01-12
W3523,W35,23,제조업 (섬유·의복·모피),,Y,2019-01-12,2019-01-12
W3524,W35,24,제조업 (음식료),,Y,2019-01-12,2019-01-12
W3525,W35,25,제조업 (의료·정밀·시계·광학기기),,Y,2019-01-12,2019-01-12
W3526,W35,26,제조업 (전기·전자),,Y,2019-01-12,2019-01-12
W3527,W35,27,제조업 (철강·금속·비금속),,Y,2019-01-12,2019-01-12
W3528,W35,28,제조업 기타,,Y,2019-01-12,2019-01-12
W3529,W35,29,출판·인쇄업,,Y,2019-01-12,2019-01-12
W3530,W35,30,컴퓨터 (소프트웨어),,Y,2019-01-12,2019-01-12
W3531,W35,31,컴퓨터 (인터넷·뉴미디어),,Y,2019-01-12,2019-01-12
W3532,W35,32,컴퓨터 (하드웨어),,Y,2019-01-12,2019-01-12
W3599,W35,99,기타,,Y,2019-01-12,2019-01-12
W52,W52,0,직무특성코드,직무특성코드,Y,2019-01-12,2019-01-12
C01,C01,0,서울,서울,Y,2019-01-12,2019-01-12
C01010,C01,10,강남구,,Y,2019-01-12,2019-01-12
C01020,C01,20,강동구,,Y,2019-01-12,2019-01-12
C01030,C01,30,강북구,,Y,2019-01-12,2019-01-12
C01040,C01,40,강서구,,Y,2019-01-12,2019-01-12
C01050,C01,50,관악구,,Y,2019-01-12,2019-01-12
C01060,C01,60,광진구,,Y,2019-01-12,2019-01-12
303004,303,4,재능- 추가(활동비미지급),,Y,2018-03-21,2018-03-21
C01070,C01,70,구로구,,Y,2019-01-12,2019-01-12
C01080,C01,80,금천구,,Y,2019-01-12,2019-01-12
C01090,C01,90,노원구,,Y,2019-01-12,2019-01-12
C01100,C01,0,도봉구,,Y,2019-01-12,2019-01-12
C01110,C01,10,동대문구,,Y,2019-01-12,2019-01-12
C01120,C01,20,동작구,,Y,2019-01-12,2019-01-12
C01130,C01,30,마포구,,Y,2019-01-12,2019-01-12
C01140,C01,40,서대문구,,Y,2019-01-12,2019-01-12
C01150,C01,50,서초구,,Y,2019-01-12,2019-01-12
C01160,C01,60,성동구,,Y,2019-01-12,2019-01-12
C01170,C01,70,성북구,,Y,2019-01-12,2019-01-12
C01180,C01,80,송파구,,Y,2019-01-12,2019-01-12
C01190,C01,90,양천구,,Y,2019-01-12,2019-01-12
C01200,C01,0,영등포구,,Y,2019-01-12,2019-01-12
C01210,C01,10,용산구,,Y,2019-01-12,2019-01-12
C01220,C01,20,은평구,,Y,2019-01-12,2019-01-12
C01230,C01,30,종로구,,Y,2019-01-12,2019-01-12
C01240,C01,40,중구,,Y,2019-01-12,2019-01-12
C01250,C01,50,중랑구,,Y,2019-01-12,2019-01-12
C02,C02,0,강원,강원,Y,2019-01-12,2019-01-12
C02010,C02,10,강릉시,,Y,2019-01-12,2019-01-12
C02020,C02,20,고성군,,Y,2019-01-12,2019-01-12
C02030,C02,30,동해시,,Y,2019-01-12,2019-01-12
C02040,C02,40,삼척시,,Y,2019-01-12,2019-01-12
C02050,C02,50,속초시,,Y,2019-01-12,2019-01-12
C02060,C02,60,양구군,,Y,2019-01-12,2019-01-12
C02070,C02,70,양양군,,Y,2019-01-12,2019-01-12
C02080,C02,80,영월군,,Y,2019-01-12,2019-01-12
C02090,C02,90,원주시,,Y,2019-01-12,2019-01-12
C02100,C02,0,인제군,,Y,2019-01-12,2019-01-12
C02110,C02,10,정선군,,Y,2019-01-12,2019-01-12
C02120,C02,20,철원군,,Y,2019-01-12,2019-01-12
C02130,C02,30,춘천시,,Y,2019-01-12,2019-01-12
C02140,C02,40,태백시,,Y,2019-01-12,2019-01-12
C02150,C02,50,평창군,,Y,2019-01-12,2019-01-12
C02160,C02,60,홍천군,,Y,2019-01-12,2019-01-12
C02170,C02,70,화천군,,Y,2019-01-12,2019-01-12
C02180,C02,80,횡성군,,Y,2019-01-12,2019-01-12
C03,C03,0,경기,경기,Y,2019-01-12,2019-01-12
C03010,C03,10,가평군,,Y,2019-01-12,2019-01-12
C03020,C03,20,고양시,,Y,2019-01-12,2019-01-12
C03030,C03,30,고양시덕양구,,Y,2019-01-12,2019-01-12
C03040,C03,40,고양시일산동구,,Y,2019-01-12,2019-01-12
C03050,C03,50,고양시일산서구,,Y,2019-01-12,2019-01-12
C03060,C03,60,과천시,,Y,2019-01-12,2019-01-12
C03070,C03,70,광명시,,Y,2019-01-12,2019-01-12
C03080,C03,80,광주시,,Y,2019-01-12,2019-01-12
C03090,C03,90,구리시,,Y,2019-01-12,2019-01-12
C03100,C03,0,군포시,,Y,2019-01-12,2019-01-12
C03110,C03,10,김포시,,Y,2019-01-12,2019-01-12
C03120,C03,20,남양주시,,Y,2019-01-12,2019-01-12
C03130,C03,30,동두천시,,Y,2019-01-12,2019-01-12
C03140,C03,40,부천시,,Y,2019-01-12,2019-01-12
C03150,C03,50,부천시남구,,Y,2019-01-12,2019-01-12
C03160,C03,60,부천시소사구,,Y,2019-01-12,2019-01-12
C03170,C03,70,부천시오정구,,Y,2019-01-12,2019-01-12
C03180,C03,80,부천시원미구,,Y,2019-01-12,2019-01-12
C03190,C03,90,부천시중구,,Y,2019-01-12,2019-01-12
C03200,C03,0,성남시,,Y,2019-01-12,2019-01-12
C03210,C03,10,성남시분당구,,Y,2019-01-12,2019-01-12
C03220,C03,20,성남시수정구,,Y,2019-01-12,2019-01-12
C03230,C03,30,성남시중원구,,Y,2019-01-12,2019-01-12
C03240,C03,40,수원시,,Y,2019-01-12,2019-01-12
C03250,C03,50,수원시권선구,,Y,2019-01-12,2019-01-12
C03260,C03,60,수원시영통구,,Y,2019-01-12,2019-01-12
C03270,C03,70,수원시장안구,,Y,2019-01-12,2019-01-12
C03280,C03,80,수원시팔달구,,Y,2019-01-12,2019-01-12
C03290,C03,90,시흥시,,Y,2019-01-12,2019-01-12
C03300,C03,0,안산시,,Y,2019-01-12,2019-01-12
C03310,C03,10,안산시단원구,,Y,2019-01-12,2019-01-12
C03320,C03,20,안산시상록구,,Y,2019-01-12,2019-01-12
C03330,C03,30,안성시,,Y,2019-01-12,2019-01-12
C03340,C03,40,안양시,,Y,2019-01-12,2019-01-12
C03350,C03,50,안양시동안구,,Y,2019-01-12,2019-01-12
C03360,C03,60,안양시만안구,,Y,2019-01-12,2019-01-12
C03370,C03,70,양주시,,Y,2019-01-12,2019-01-12
C03380,C03,80,양평군,,Y,2019-01-12,2019-01-12
C03390,C03,90,여주시,,Y,2019-01-12,2019-01-12
C03400,C03,0,연천군,,Y,2019-01-12,2019-01-12
C03410,C03,10,오산시,,Y,2019-01-12,2019-01-12
C03420,C03,20,용인시,,Y,2019-01-12,2019-01-12
C03430,C03,30,용인시기흥구,,Y,2019-01-12,2019-01-12
C03440,C03,40,용인시수지구,,Y,2019-01-12,2019-01-12
C03450,C03,50,용인시처인구,,Y,2019-01-12,2019-01-12
C03460,C03,60,의왕시,,Y,2019-01-12,2019-01-12
C03470,C03,70,의정부시,,Y,2019-01-12,2019-01-12
C03480,C03,80,이천시,,Y,2019-01-12,2019-01-12
C03490,C03,90,파주시,,Y,2019-01-12,2019-01-12
C03500,C03,0,평택시,,Y,2019-01-12,2019-01-12
C03510,C03,10,포천시,,Y,2019-01-12,2019-01-12
C03520,C03,20,하남시,,Y,2019-01-12,2019-01-12
C03530,C03,30,화성시,,Y,2019-01-12,2019-01-12
C04,C04,0,경남,경남,Y,2019-01-12,2019-01-12
C04010,C04,10,거제시,,Y,2019-01-12,2019-01-12
C04020,C04,20,거창군,,Y,2019-01-12,2019-01-12
C04030,C04,30,고성군,,Y,2019-01-12,2019-01-12
C04040,C04,40,김해시,,Y,2019-01-12,2019-01-12
C04050,C04,50,남해군,,Y,2019-01-12,2019-01-12
C04070,C04,70,밀양시,,Y,2019-01-12,2019-01-12
C04080,C04,80,사천시,,Y,2019-01-12,2019-01-12
C04090,C04,90,산청군,,Y,2019-01-12,2019-01-12
C04100,C04,0,양산시,,Y,2019-01-12,2019-01-12
C04110,C04,10,의령군,,Y,2019-01-12,2019-01-12
C04120,C04,20,진주시,,Y,2019-01-12,2019-01-12
C04140,C04,40,창녕군,,Y,2019-01-12,2019-01-12
C04150,C04,50,창원시,,Y,2019-01-12,2019-01-12
C04160,C04,60,통영시,,Y,2019-01-12,2019-01-12
C04170,C04,70,하동군,,Y,2019-01-12,2019-01-12
C04180,C04,80,함안군,,Y,2019-01-12,2019-01-12
C04190,C04,90,함양군,,Y,2019-01-12,2019-01-12
C04200,C04,0,합천군,,Y,2019-01-12,2019-01-12
C05,C05,0,경북,경북,Y,2019-01-12,2019-01-12
C05010,C05,10,경산시,,Y,2019-01-12,2019-01-12
981000,981,0,특성지표사업구분코드,특성지표사업구분코드,Y,2018-03-29,2018-03-29
981001,981,1,노노케어사업,노노케어사업을 수행한 수행기관,Y,2018-03-29,2018-03-29
981002,981,2,노노케어제외사업,노노케이사업을 수행하지 않고 다른 사업을 수행한 기관,Y,2018-03-29,2018-03-29
C05020,C05,20,경주시,,Y,2019-01-12,2019-01-12
C05030,C05,30,고령군,,Y,2019-01-12,2019-01-12
C05040,C05,40,구미시,,Y,2019-01-12,2019-01-12
C05050,C05,50,군위군,,Y,2019-01-12,2019-01-12
C05060,C05,60,김천시,,Y,2019-01-12,2019-01-12
C05070,C05,70,문경시,,Y,2019-01-12,2019-01-12
C05080,C05,80,봉화군,,Y,2019-01-12,2019-01-12
C05090,C05,90,상주시,,Y,2019-01-12,2019-01-12
C05100,C05,0,성주군,,Y,2019-01-12,2019-01-12
C05110,C05,10,안동시,,Y,2019-01-12,2019-01-12
C05120,C05,20,영덕군,,Y,2019-01-12,2019-01-12
C05130,C05,30,영양군,,Y,2019-01-12,2019-01-12
C05140,C05,40,영주시,,Y,2019-01-12,2019-01-12
C05150,C05,50,영천시,,Y,2019-01-12,2019-01-12
C05160,C05,60,예천군,,Y,2019-01-12,2019-01-12
C05170,C05,70,울릉군,,Y,2019-01-12,2019-01-12
C05180,C05,80,울진군,,Y,2019-01-12,2019-01-12
C05190,C05,90,의성군,,Y,2019-01-12,2019-01-12
C05200,C05,0,청도군,,Y,2019-01-12,2019-01-12
C05210,C05,10,청송군,,Y,2019-01-12,2019-01-12
C05220,C05,20,칠곡군,,Y,2019-01-12,2019-01-12
C05230,C05,30,포항시,,Y,2019-01-12,2019-01-12
C05240,C05,40,포항시남구,,Y,2019-01-12,2019-01-12
C05250,C05,50,포항시북구,,Y,2019-01-12,2019-01-12
C06,C06,0,광주,광주,Y,2019-01-12,2019-01-12
C06010,C06,10,광산구,,Y,2019-01-12,2019-01-12
C06020,C06,20,남구,,Y,2019-01-12,2019-01-12
C06030,C06,30,동구,,Y,2019-01-12,2019-01-12
C06040,C06,40,북구,,Y,2019-01-12,2019-01-12
C06050,C06,50,서구,,Y,2019-01-12,2019-01-12
C07,C07,0,대구,대구,Y,2019-01-12,2019-01-12
C07010,C07,10,남구,,Y,2019-01-12,2019-01-12
C07020,C07,20,달서구,,Y,2019-01-12,2019-01-12
C07030,C07,30,달성군,,Y,2019-01-12,2019-01-12
C07040,C07,40,동구,,Y,2019-01-12,2019-01-12
C07050,C07,50,북구,,Y,2019-01-12,2019-01-12
C07060,C07,60,서구,,Y,2019-01-12,2019-01-12
C07070,C07,70,수성구,,Y,2019-01-12,2019-01-12
C07080,C07,80,중구,,Y,2019-01-12,2019-01-12
C08,C08,0,대전,대전,Y,2019-01-12,2019-01-12
C08010,C08,10,대덕구,,Y,2019-01-12,2019-01-12
C08020,C08,20,동구,,Y,2019-01-12,2019-01-12
C08030,C08,30,서구,,Y,2019-01-12,2019-01-12
C08040,C08,40,유성구,,Y,2019-01-12,2019-01-12
C08050,C08,50,중구,,Y,2019-01-12,2019-01-12
C09,C09,0,부산,부산,Y,2019-01-12,2019-01-12
C09010,C09,10,강서구,,Y,2019-01-12,2019-01-12
C09020,C09,20,금정구,,Y,2019-01-12,2019-01-12
C09030,C09,30,기장군,,Y,2019-01-12,2019-01-12
C09040,C09,40,남구,,Y,2019-01-12,2019-01-12
C09050,C09,50,동구,,Y,2019-01-12,2019-01-12
C09060,C09,60,동래구,,Y,2019-01-12,2019-01-12
C09070,C09,70,부산진구,,Y,2019-01-12,2019-01-12
C09080,C09,80,북구,,Y,2019-01-12,2019-01-12
C09090,C09,90,사상구,,Y,2019-01-12,2019-01-12
C09100,C09,0,사하구,,Y,2019-01-12,2019-01-12
C09110,C09,10,서구,,Y,2019-01-12,2019-01-12
C09120,C09,20,수영구,,Y,2019-01-12,2019-01-12
C09130,C09,30,연제구,,Y,2019-01-12,2019-01-12
C09140,C09,40,영도구,,Y,2019-01-12,2019-01-12
C09150,C09,50,중구,,Y,2019-01-12,2019-01-12
C09160,C09,60,해운대구,,Y,2019-01-12,2019-01-12
C10,C10,0,울산,울산,Y,2019-01-12,2019-01-12
C10010,C10,10,남구,,Y,2019-01-12,2019-01-12
C10020,C10,20,동구,,Y,2019-01-12,2019-01-12
C10030,C10,30,북구,,Y,2019-01-12,2019-01-12
C10040,C10,40,울주군,,Y,2019-01-12,2019-01-12
C10050,C10,50,중구,,Y,2019-01-12,2019-01-12
C11,C11,0,인천,인천,Y,2019-01-12,2019-01-12
C11010,C11,10,강화군,,Y,2019-01-12,2019-01-12
C11020,C11,20,계양구,,Y,2019-01-12,2019-01-12
C11030,C11,30,미추홀구 ,,Y,2019-01-12,2019-01-12
C11040,C11,40,남동구,,Y,2019-01-12,2019-01-12
C11050,C11,50,동구,,Y,2019-01-12,2019-01-12
C11060,C11,60,부평구,,Y,2019-01-12,2019-01-12
C11070,C11,70,서구,,Y,2019-01-12,2019-01-12
C11080,C11,80,연수구,,Y,2019-01-12,2019-01-12
C11090,C11,90,옹진군,,Y,2019-01-12,2019-01-12
C11100,C11,0,중구,,Y,2019-01-12,2019-01-12
C12,C12,0,전남,전남,Y,2019-01-12,2019-01-12
C12010,C12,10,강진군,,Y,2019-01-12,2019-01-12
C12020,C12,20,고흥군,,Y,2019-01-12,2019-01-12
C12030,C12,30,곡성군,,Y,2019-01-12,2019-01-12
C12040,C12,40,광양시,,Y,2019-01-12,2019-01-12
C12050,C12,50,구례군,,Y,2019-01-12,2019-01-12
C12060,C12,60,나주시,,Y,2019-01-12,2019-01-12
C12070,C12,70,담양군,,Y,2019-01-12,2019-01-12
C12080,C12,80,목포시,,Y,2019-01-12,2019-01-12
C12090,C12,90,무안군,,Y,2019-01-12,2019-01-12
C12100,C12,0,보성군,,Y,2019-01-12,2019-01-12
C12110,C12,10,순천시,,Y,2019-01-12,2019-01-12
C12120,C12,20,신안군,,Y,2019-01-12,2019-01-12
C12130,C12,30,여수시,,Y,2019-01-12,2019-01-12
C12140,C12,40,영광군,,Y,2019-01-12,2019-01-12
C12150,C12,50,영암군,,Y,2019-01-12,2019-01-12
C12160,C12,60,완도군,,Y,2019-01-12,2019-01-12
C12170,C12,70,장성군,,Y,2019-01-12,2019-01-12
C12180,C12,80,장흥군,,Y,2019-01-12,2019-01-12
C12190,C12,90,진도군,,Y,2019-01-12,2019-01-12
C12200,C12,0,함평군,,Y,2019-01-12,2019-01-12
C12210,C12,10,해남군,,Y,2019-01-12,2019-01-12
C12220,C12,20,화순군,,Y,2019-01-12,2019-01-12
C13,C13,0,전북,전북,Y,2019-01-12,2019-01-12
C13010,C13,10,고창군,,Y,2019-01-12,2019-01-12
C13020,C13,20,군산시,,Y,2019-01-12,2019-01-12
C13030,C13,30,김제시,,Y,2019-01-12,2019-01-12
C13040,C13,40,남원시,,Y,2019-01-12,2019-01-12
C13050,C13,50,무주군,,Y,2019-01-12,2019-01-12
C13060,C13,60,부안군,,Y,2019-01-12,2019-01-12
C13070,C13,70,순창군,,Y,2019-01-12,2019-01-12
C13080,C13,80,완주군,,Y,2019-01-12,2019-01-12
C13090,C13,90,익산시,,Y,2019-01-12,2019-01-12
E07404,E07,404,개별직무역량개발,,Y,2018-06-11,2018-06-11
E07403,E07,403,60+수요맞춤형,,Y,2018-06-11,2018-06-11
E07405,E07,405,자체교육전환,,Y,2018-06-11,2018-06-11
E16000,E16,0,위탁유형,센터의 위탁유형을 관리한다.,Y,2018-12-03,2018-12-03
E16001,E16,1,취업형,,Y,2018-12-14,2018-12-14
E16002,E16,2,사회형,,Y,2018-12-14,2018-12-14
C13100,C13,0,임실군,,Y,2019-01-12,2019-01-12
C13110,C13,10,장수군,,Y,2019-01-12,2019-01-12
C13120,C13,20,전주시,,Y,2019-01-12,2019-01-12
C13130,C13,30,전주시덕진구,,Y,2019-01-12,2019-01-12
C13140,C13,40,전주시완산구,,Y,2019-01-12,2019-01-12
C13150,C13,50,정읍시,,Y,2019-01-12,2019-01-12
C13160,C13,60,진안군,,Y,2019-01-12,2019-01-12
C14,C14,0,제주,제주,Y,2019-01-12,2019-01-12
C14010,C14,10,서귀포시,,Y,2019-01-12,2019-01-12
C14020,C14,20,제주시,,Y,2019-01-12,2019-01-12
C15,C15,0,충남,충남,Y,2019-01-12,2019-01-12
C15010,C15,10,계룡시,,Y,2019-01-12,2019-01-12
C15020,C15,20,공주시,,Y,2019-01-12,2019-01-12
C15030,C15,30,금산군,,Y,2019-01-12,2019-01-12
C15040,C15,40,논산시,,Y,2019-01-12,2019-01-12
C15050,C15,50,당진시,,Y,2019-01-12,2019-01-12
C15060,C15,60,보령시,,Y,2019-01-12,2019-01-12
C15070,C15,70,부여군,,Y,2019-01-12,2019-01-12
C15080,C15,80,서산시,,Y,2019-01-12,2019-01-12
C15090,C15,90,서천군,,Y,2019-01-12,2019-01-12
C15100,C15,0,아산시,,Y,2019-01-12,2019-01-12
C15110,C15,10,연기군(세종시),,Y,2019-01-12,2019-01-12
C15120,C15,20,예산군,,Y,2019-01-12,2019-01-12
C15130,C15,30,천안시,,Y,2019-01-12,2019-01-12
C15140,C15,40,청양군,,Y,2019-01-12,2019-01-12
